,B1_mean,B1_std,B1_skew,B1_kurtosis,B1_entropy,B1_rms,B1_max,B1_p2p,B1_crest,B1_clearence,B1_shape,B1_impulse,B1_freq_band_1,B1_freq_band_2,B1_freq_band_3,B1_freq_band_4,B1_freq_band_5,B2_mean,B2_std,B2_skew,B2_kurtosis,B2_entropy,B2_rms,B2_max,B2_p2p,B2_crest,B2_clearence,B2_shape,B2_impulse,B2_freq_band_1,B2_freq_band_2,B2_freq_band_3,B2_freq_band_4,B2_freq_band_5,B3_mean,B3_std,B3_skew,B3_kurtosis,B3_entropy,B3_rms,B3_max,B3_p2p,B3_crest,B3_clearence,B3_shape,B3_impulse,B3_freq_band_1,B3_freq_band_2,B3_freq_band_3,B3_freq_band_4,B3_freq_band_5,B4_mean,B4_std,B4_skew,B4_kurtosis,B4_entropy,B4_rms,B4_max,B4_p2p,B4_crest,B4_clearence,B4_shape,B4_impulse,B4_freq_band_1,B4_freq_band_2,B4_freq_band_3,B4_freq_band_4,B4_freq_band_5
2004-02-12 12:12:39,0.062371258362224714,0.07922458449077929,0.033481583099960764,0.455471768550614,4.887429576576406,0.0792428736793189,0.415,0.815,5.237063987348912,0.052406679311657586,1.270503045154409,6.653705743595284,3.4800894185671646e-05,3.637108199183827e-05,2.8421297983226467e-05,4.321035383738795e-05,3.9209230196702585e-05,0.07550495629669417,0.0951273609612415,0.08217144457605766,0.17058661907969297,5.071648749284228,0.09514460891863293,0.4,0.793,4.204126797579015,0.06366605556906713,1.2601107739837025,5.297665472822917,7.723258852178972e-06,8.810256041455846e-06,6.08077014018098e-06,1.2284044631008278e-05,7.03886297732206e-06,0.08223799990233899,0.10600915015348439,0.061260861508382475,1.1018831215210567,5.1662040836163365,0.10602570430392444,0.61,1.218,5.753321838366901,0.06889430102324397,1.2892544131646482,7.417495570471073,3.3809971641779373e-06,4.2285572769636805e-06,3.1388927206588053e-06,1.682695978542531e-06,1.5676967023597355e-06,0.044170809121539145,0.055440612557830844,0.03624671421135812,0.1746804175051082,4.535143833166998,0.05552452960064074,0.291,0.54,5.240926885702818,0.037257406788346166,1.2570412610704282,6.588061341581781,7.723258852178972e-06,8.810256041455846e-06,6.08077014018098e-06,1.2284044631008278e-05,7.03886297732206e-06
2004-02-12 12:22:39,0.060837052590458525,0.0776255185643278,0.019470703184907134,0.6420497057083758,4.8650559743382615,0.07763912783893447,0.474,0.913,6.105169045475785,0.05103294260634448,1.2761816119131175,7.791304473457357,3.244714989035526e-05,4.445829205107847e-05,4.028153726892104e-05,3.1023763567356476e-05,3.753712282917839e-05,0.07464759021436593,0.09331047926627023,0.06996927237568773,0.059540833077981414,5.053530948645418,0.09332898493331555,0.415,0.8180000000000001,4.446635740188554,0.06337577425083116,1.2502611894811628,5.5594560897175915,5.7805700690390075e-06,8.205391036948006e-06,6.678427801896392e-06,7.887850475871568e-06,7.2502226539566775e-06,0.08055198007715221,0.10458755814350802,0.10493842331303874,1.6371801060526852,4.822984857609058,0.10460279262903202,0.867,1.595,8.288497641499566,0.06720291189335521,1.2985750633174267,10.763236349616639,4.476373013313802e-06,4.194999190843342e-06,1.858050581426382e-06,3.743734991787426e-06,1.3287840343612415e-06,0.04360154304409395,0.05470140397494941,0.0014384810333014392,0.11067673330003736,4.522999915367749,0.05477077135118716,0.276,0.505,5.039184097487021,0.036774633241114234,1.256165895225264,6.330051203024697,5.7805700690390075e-06,8.205391036948006e-06,6.678427801896392e-06,7.887850475871568e-06,7.2502226539566775e-06
2004-02-12 12:32:39,0.06109014112017189,0.07736738469875878,0.025676466895003018,0.36524934436258993,4.865143092054867,0.07740419179014077,0.4,0.778,5.167678787790784,0.05140543282982907,1.267048829333642,6.547701358442607,3.684235337603063e-05,4.157876643212082e-05,3.376619792370116e-05,2.5425604739293684e-05,2.4815089959981435e-05,0.0748322183700376,0.09436813706953891,0.09279822805840798,0.29067387721177784,5.020162658315077,0.0943827193391307,0.615,1.045,6.516023317681878,0.06308818713056198,1.2612578030550676,8.218385254315038,8.305001362569716e-06,9.309193296925314e-06,6.526749710346784e-06,5.889053029626144e-06,5.759787976203395e-06,0.08078705014893306,0.10441034522888377,-0.01503133127050498,1.154976596156288,5.085777997751203,0.10442433724516637,0.615,1.213,5.88943168062546,0.06754350626190062,1.2925875750217064,7.612606214315677,2.6137763032463544e-06,7.584528567677285e-06,3.147240644408809e-06,2.1174186940310837e-06,2.6344247993903793e-06,0.043524488500415064,0.054602214469894175,-0.03366495543516543,0.04508326564721843,4.520404374562688,0.05469114502198336,0.234,0.456,4.27857196820331,0.0366433504339319,1.256560315957804,5.3762837442137545,8.305001362569716e-06,9.309193296925314e-06,6.526749710346784e-06,5.889053029626144e-06,5.759787976203395e-06
2004-02-12 12:42:39,0.06259866204404513,0.07985356531667483,0.036634756596476546,0.5991416797380991,4.893724204509241,0.07985841455545742,0.432,0.852,5.409573961676875,0.052503669260752235,1.275720789355979,6.9011059644699735,2.966296068710544e-05,2.6441934402659393e-05,3.319697147603816e-05,3.090755669458903e-05,2.9461116039230628e-05,0.07548815860149423,0.09483047086471735,0.09951219694874609,0.10697684457418433,5.068471885060737,0.09483664357359395,0.417,0.776,4.3970345668803095,0.06374189654294124,1.2563115239602192,5.524045197623165,4.145778302218605e-06,5.048942668757175e-06,7.2154039922916644e-06,6.22193967775585e-06,4.926193203231099e-06,0.08062556765467063,0.10488455983706542,0.05491347046004583,1.5419133461092396,4.981031271866964,0.10489663585679453,0.684,1.326,6.520704829216837,0.06711751739908428,1.3010343853463446,8.483661199505068,3.3550123247475437e-06,5.519068150529214e-06,2.9061892190764818e-06,1.5271257155100896e-06,2.678902351056795e-06,0.044679281214903076,0.05618204583526597,0.0034293502197316026,0.10258436533150084,4.549317966215749,0.05625518016307857,0.266,0.513,4.7284534371570865,0.03760326895455247,1.259088746134848,5.953542509347127,4.145778302218605e-06,5.048942668757175e-06,7.2154039922916644e-06,6.22193967775585e-06,4.926193203231099e-06
2004-02-12 12:52:39,0.062340690463401544,0.0791835647468487,0.024793227272938326,0.5516357140585191,4.8861769727042015,0.07921703904071795,0.422,0.8049999999999999,5.327136751262439,0.052439334926216566,1.2707116082909609,6.769254508782579,3.785404710571416e-05,3.3480114704210856e-05,3.627322143991227e-05,2.8863717539393894e-05,3.256083179598125e-05,0.07560125006103814,0.09476843790151296,0.10751553083753031,0.14074397062879385,5.067750517715284,0.094781239563595,0.461,0.847,4.86383172579933,0.06407048122271287,1.2536993698790895,6.097782769832545,9.813364731287843e-06,6.843415850546795e-06,1.0239284343478406e-05,7.615990970441594e-06,6.492048184749898e-06,0.08039816397285024,0.10365570051418548,0.004058251313405354,1.2156266074792774,4.9353850135258,0.10366524175330363,0.691,1.37,6.665686476132478,0.06725299137360916,1.289398123423695,8.59472363365592,5.677261406977999e-06,3.2476504463198793e-06,3.2304266253462573e-06,2.4100621673556116e-06,4.3151850747953144e-06,0.04424551980077152,0.05555013385862338,0.010989040774523036,0.0803638224085157,4.538450916338707,0.05563183547411197,0.227,0.447,4.080397457057361,0.03729292332135381,1.2573439237376052,5.13046294906545,9.813364731287843e-06,6.843415850546795e-06,1.0239284343478406e-05,7.615990970441594e-06,6.492048184749898e-06
2004-02-12 13:02:39,0.06162976707847063,0.07864894818243866,-0.013387632273120877,0.5536073592489772,4.878412334124367,0.07866180939836745,0.371,0.725,4.71639290829356,0.051722903221858366,1.2763606472536335,6.019818305132016,3.247162080474789e-05,2.91598729294534e-05,2.8916814095653973e-05,3.0547340891924454e-05,3.366721149784156e-05,0.07528429122515748,0.09462762441580008,0.0805556183904015,0.1961935548029312,5.066406337708196,0.09463317501989672,0.513,0.987,5.420931928915428,0.06360278324891316,1.2570109046636477,6.814170548086035,5.927781302032691e-06,4.898848144636064e-06,4.780627603616566e-06,7.301038325835895e-06,8.377568191119452e-06,0.08099931637286976,0.10470876806188717,0.024891887802496755,1.3692987439574762,4.9183350854585965,0.10472226236095075,0.725,1.396,6.923074269548447,0.0677679490529822,1.2928783482427866,8.950692826375931,2.895302357537092e-06,1.339147351766493e-06,9.208130339652912e-07,1.3942434057758313e-06,2.2792028630027745e-06,0.04468836368963328,0.05623160847496453,0.0371018694478784,0.19408022981319162,4.549783253438655,0.056324186934995996,0.291,0.538,5.16651932030274,0.03759425460789637,1.2603770262472593,6.511762256972179,5.927781302032691e-06,4.898848144636064e-06,4.780627603616566e-06,7.301038325835895e-06,8.377568191119452e-06
2004-02-12 13:12:39,0.06188495532008399,0.07843091842954626,0.016516119705018126,0.4802700020958972,4.878237448713375,0.07845498036790617,0.439,0.8200000000000001,5.595565736443459,0.052080716135380546,1.2677553043727348,7.093808143342523,3.38459094238273e-05,3.404496920411528e-05,4.746643321740398e-05,3.9391181014870054e-05,3.8160732409503516e-05,0.07599184530494653,0.09568657089108325,0.09873756570880327,0.16645080489516006,5.0773243114231335,0.09569212359790993,0.476,0.9059999999999999,4.974286096942639,0.06405318773597345,1.2592420043743964,6.263829995045741,6.762110991260888e-06,8.126316453102654e-06,8.40572337067739e-06,7.324545234982806e-06,1.0666011551293843e-05,0.08330416524244348,0.10869572269876444,-0.03883865255012467,2.0738219852780255,4.783571255977615,0.10870511888238726,0.962,1.7189999999999999,8.849629252885773,0.06927634489977838,1.3049181702501713,11.548042012068093,3.8096921236095626e-06,4.93901048015187e-06,3.8060863830373877e-06,2.043570810625939e-06,2.1015586033169964e-06,0.04454856194150106,0.0561109174827576,-0.019908399984946708,0.214638527569043,4.547247184751425,0.056175028872633904,0.3,0.5760000000000001,5.340451193717985,0.03756154965504272,1.260984113166215,6.734224112417927,6.762110991260888e-06,8.126316453102654e-06,8.40572337067739e-06,7.324545234982806e-06,1.0666011551293843e-05
2004-02-12 13:22:39,0.06124630108892035,0.07760856675037417,0.02043834753131989,0.448020430948433,4.86662235710947,0.07762448814783195,0.444,0.849,5.719844479417684,0.051502457214665905,1.2674151216925402,7.249417386943568,3.295832854135053e-05,3.0693710500690595e-05,3.135453123289621e-05,3.48316259501017e-05,4.530855865773625e-05,0.07403252111919528,0.0929276455896437,0.0963556315270896,0.11816043823416855,5.049225927571905,0.09294026609163882,0.454,0.864,4.88485797482393,0.0626064990517296,1.2553978263417682,6.132440083582215,5.2011936636191886e-06,6.173149455475901e-06,8.530475107487487e-06,6.666341181136705e-06,1.0582639837471622e-05,0.08016592607060893,0.10421088843062812,0.05813142852986028,2.367607591275718,4.719690764073469,0.104217883094023,0.984,1.7530000000000001,9.441757698266214,0.06695647266725956,1.3000271836469457,12.274541669153896,2.8363794164740855e-06,4.672686645749736e-06,2.4538158866674755e-06,3.508268718665479e-06,4.551897115985597e-06,0.04348210361834074,0.05476243783514587,-0.03368909279914884,0.20324084427794142,4.522997769328233,0.054830766987592636,0.308,0.5860000000000001,5.617284180425484,0.03659441123958609,1.260996189808651,7.083373948588947,5.2011936636191886e-06,6.173149455475901e-06,8.530475107487487e-06,6.666341181136705e-06,1.0582639837471622e-05
2004-02-12 13:32:39,0.06147629278773378,0.07778027602281322,0.0035624444202039408,0.34169672342510493,4.871546539723017,0.07782727773993013,0.405,0.761,5.203830992950308,0.05172553488354361,1.2659722018153121,6.5879053800200635,3.890679502189405e-05,3.5485253882659345e-05,3.64773660144822e-05,3.2587440677140576e-05,3.0885036465848204e-05,0.07533194980223644,0.09495414874022688,0.10600139863304765,0.13768282369936147,5.070948472558671,0.09496844768123333,0.425,0.8300000000000001,4.475170547448929,0.06344535039292494,1.2606662635249344,5.641696532689277,7.164041956748463e-06,8.405072304734921e-06,7.207117452514636e-06,7.067030740079427e-06,5.540824815024464e-06,0.08176219541969824,0.10521837361813506,0.08362340913478533,1.153054737458604,4.97179120313668,0.10523231736124429,0.676,1.3250000000000002,6.4238821015354945,0.06849317134674814,1.2870534703853072,8.267879752127318,3.1069399809214893e-06,4.181713568291372e-06,2.621171036066282e-06,1.5936423750652238e-06,3.2666293886530566e-06,0.04415615996874848,0.0555434275983174,-0.0005071098310431511,0.09247846630035284,4.537762322998222,0.055627022595620336,0.229,0.451,4.116704243991477,0.03713803723059907,1.25977944266418,5.186139378108847,7.164041956748463e-06,8.405072304734921e-06,7.207117452514636e-06,7.067030740079427e-06,5.540824815024464e-06
2004-02-12 13:42:39,0.0618432540651399,0.07890395817650663,-0.0320498961971475,0.5968040104233632,4.882001830861613,0.07893448896101438,0.471,0.874,5.966973451017415,0.051901239041972344,1.2763637708629008,7.6160287345794035,4.271595956654816e-05,3.4657249923256234e-05,3.651567880787573e-05,3.321172192317222e-05,3.687993053721962e-05,0.07581947360710972,0.09547638631161814,0.1417383511612635,0.24282212146176896,5.072982963553416,0.0954771500207396,0.479,0.933,5.016907185603585,0.06411087624945389,1.2592694921029701,6.317638163542767,8.16005376677376e-06,6.679383365111836e-06,9.483066597876874e-06,7.009963347052927e-06,8.631608607886102e-06,0.08151184139850579,0.10675647976267619,0.02695390203360316,2.4557037264066257,4.692243416319818,0.10676337084582431,0.935,1.8530000000000002,8.757685267826755,0.06781127689603585,1.3097897067969,11.470726019166337,2.0940351463731396e-06,8.889766859413524e-07,3.360267807836563e-06,2.4568513877714476e-06,1.7647268663880718e-06,0.04355427511108941,0.05467956277012464,-0.015880814557289277,0.08190552918614813,4.522956118955974,0.05476446956124498,0.229,0.444,4.181543285905499,0.03669669735422359,1.2573844799749938,5.257807630041213,8.16005376677376e-06,6.679383365111836e-06,9.483066597876874e-06,7.009963347052927e-06,8.631608607886102e-06
